Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-07 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.71,629.82,2.04,0.03,eia.gov,false,
2023-01-07 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.22,627.03,2.21,0.03,eia.gov,false,
2023-01-07 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.42,623.8,2.54,0.02,eia.gov,false,
2023-01-07 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,500.64,619.25,3.26,0.01,eia.gov,false,
2023-01-07 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.55,623.46,3.11,0.0,eia.gov,false,
2023-01-07 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.66,626.82,2.95,0.0,eia.gov,false,
2023-01-07 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.4,619.52,3.81,0.01,eia.gov,false,
2023-01-07 11:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.92,622.45,3.49,0.01,eia.gov,false,
2023-01-07 12:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,499.84,618.27,3.46,0.09,eia.gov,false,
2023-01-07 13:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,498.65,617.25,3.28,0.86,eia.gov,false,
2023-01-07 14:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,500.38,619.03,3.34,1.57,eia.gov,false,
2023-01-07 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.37,620.89,3.63,1.89,eia.gov,false,
2023-01-07 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.02,624.84,3.47,1.96,eia.gov,false,
2023-01-07 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.49,625.47,3.29,1.86,eia.gov,false,
2023-01-07 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.28,624.25,3.24,1.89,eia.gov,false,
2023-01-07 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,507.46,626.95,2.71,1.7,eia.gov,false,
2023-01-07 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.05,628.97,2.24,1.55,eia.gov,false,
2023-01-07 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,513.53,634.08,1.68,0.9,eia.gov,false,
2023-01-07 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,512.76,633.16,1.82,0.14,eia.gov,false,
2023-01-07 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,505.85,625.36,2.45,0.06,eia.gov,false,
2023-01-08 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.14,625.65,2.47,0.06,eia.gov,false,
2023-01-08 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.47,628.33,2.23,0.02,eia.gov,false,
2023-01-08 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.7,629.55,2.33,0.01,eia.gov,false,
2023-01-08 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.97,629.61,2.55,0.02,eia.gov,false,
2023-01-08 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.08,628.65,2.55,0.01,eia.gov,false,
2023-01-08 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,508.01,627.44,2.61,0.01,eia.gov,false,
2023-01-08 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.12,621.74,3.3,0.0,eia.gov,false,
2023-01-08 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.26,619.53,3.6,0.0,eia.gov,false,
2023-01-08 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,498.97,616.97,3.74,0.01,eia.gov,false,
2023-01-08 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,499.62,617.68,3.7,0.01,eia.gov,false,
2023-01-08 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,500.6,618.66,3.78,0.01,eia.gov,false,
2023-01-08 11:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.58,623.09,3.54,0.01,eia.gov,false,
2023-01-08 12:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,496.76,614.35,4.16,0.11,eia.gov,false,
